property_id,prop_type,year_built,is_new_construction,beds,baths_full,baths_half,garage,price,lot_size,building_size,line,neighborhoods,city,county,state_code,postal_code
O2518672669,single_family,1970.0,False,4.0,2,,2,1411000,7600,1543,41 Haven Pl,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2567938245,single_family,1971.0,False,4.0,2,,2,1260000,7700,1544,3078 Pine Valley Rd,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2265568899,single_family,2004.0,False,5.0,4,1.0,3,2715000,23090,5008,207 Lyndhurst Pl,['Norris Canyon Estates'],San Ramon,Contra Costa,CA,94583
O2777931831,single_family,1987.0,False,4.0,3,,3,1610000,6110,2166,83 Rainbow Bridge Pl,"['Dougherty Hills', 'Canyon Lakes South']",San Ramon,Contra Costa,CA,94582
O1023402620,condo,1989.0,False,3.0,2,,2,650000,None,1192,5032 Lakeview Dr Unit 200,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O2501344006,single_family,1983.0,False,4.0,3,,3,1655555,8715,2539,23 Cree Ct,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O1329480767,single_family,2006.0,False,3.0,2,1.0,2,1030000,2310,1735,402 Constantine Ct,['Crow Canyon'],San Ramon,Contra Costa,CA,94583
O1306235043,single_family,2006.0,False,4.0,4,1.0,3,1828888,6066,3686,2612 Paige Way,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2389844307,condo,1970.0,False,2.0,1,1.0,None,635000,722,1064,516 LA Copita Ct,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O2234505000,condo,1988.0,False,1.0,1,,None,375000,481,474,120 Reflections Dr Apt 23,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2833495352,single_family,1991.0,False,3.0,2,1.0,2,1180000,3150,1651,352 Winterwind Cir,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2818325514,condo,1989.0,False,1.0,1,,None,342000,None,428,470 Bollinger Canyon Ln Apt 183,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O2426513994,single_family,1980.0,False,4.0,3,,2,1350000,5400,1880,22 Palamos Ct,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O2398727969,single_family,2008.0,False,3.0,2,1.0,2,1250000,4598,1606,2432 Maidenhair Way,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O1150626742,single_family,2015.0,False,4.0,4,,2,1430000,3742,2501,1393 Bayberry View Ln,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O1475797007,single_family,2005.0,False,5.0,4,1.0,3,2600000,16154,4608,415 Camberly Ct,['Norris Canyon Estates'],San Ramon,Contra Costa,CA,94583
O2373708154,single_family,1986.0,False,4.0,3,,2,1575000,9936,2839,404 Fernando Ct,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O2588509045,single_family,1977.0,False,4.0,3,,3,1505000,10200,2448,9677 Thunderbird Dr,"['Royal Vista', 'Southern San Ramon']",San Ramon,Contra Costa,CA,94583
O2393719965,single_family,1976.0,False,4.0,2,1.0,3,1650000,15120,2202,2850 Via Cordoba,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O2839569700,single_family,1987.0,False,4.0,3,,2,1380000,5250,2294,510 Fallen Leaf Cir,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2580285011,single_family,2007.0,False,4.0,3,1.0,2,1250000,2413,2475,3344 Chartwell St,['Crow Canyon'],San Ramon,Contra Costa,CA,94583
O2988186279,single_family,1988.0,False,4.0,3,,3,1850000,7100,2852,4300 Canyon Crest Rd W,['Dougherty Hills'],San Ramon,Contra Costa,CA,94582
O2366031370,single_family,1971.0,False,3.0,2,,2,1400000,9900,1812,201 Marsh Ct,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O2774093439,condo,1986.0,False,1.0,1,1.0,1,520000,1080,820,281 Norris Canyon Ter Apt C,['Dougherty Hills'],San Ramon,Contra Costa,CA,94583
O2699710618,single_family,1977.0,False,3.0,2,,2,1250000,7455,1382,300 Foxboro Ct,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2638270817,single_family,2005.0,False,5.0,4,,3,2300000,12240,4261,406 Camberly Ct,['Norris Canyon Estates'],San Ramon,Contra Costa,CA,94583
O1112584422,single_family,2004.0,False,5.0,5,1.0,3,2670000,12600,5202,3498 Ashbourne Cir,['Norris Canyon Estates'],San Ramon,Contra Costa,CA,94583
O2889245202,single_family,1993.0,False,4.0,2,1.0,3,1470000,4730,2411,184 Victory Cir,"['Dougherty Hills', 'Canyon Lakes South']",San Ramon,Contra Costa,CA,94582
O1016725780,condo,1987.0,False,3.0,2,1.0,1,740000,None,1386,3647 Crow Canyon Rd,['Dougherty Hills'],San Ramon,Contra Costa,CA,94582
O2811471180,condo,1989.0,False,2.0,2,,2,760000,None,1474,3022 Lakemont Dr Unit 3,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O2487555607,single_family,1999.0,False,5.0,3,,2,1735000,9362,2715,727 Pradera Way,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O1265193713,single_family,2017.0,False,3.0,2,1.0,2,1376000,2590,1996,423 Silvercrown Way,['Dougherty Valley'],San Ramon,Contra Costa,CA,94582
O2653053658,single_family,1995.0,False,4.0,3,,3,1640000,7200,2570,616 Peaceful Valley Dr,['Dougherty Valley'],San Ramon,Contra Costa,CA,94582
O1886150855,condo,2017.0,False,3.0,2,1.0,2,1075000,None,1763,3003 Blackberry Ave,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2531779764,single_family,1977.0,False,4.0,3,,2,1730000,11200,2260,12971 Hawkins Dr,['Westside'],San Ramon,Contra Costa,CA,94583
O2263524928,condo,2010.0,False,3.0,3,,2,1050000,None,2203,7538 Stoneleaf Rd,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2646606650,single_family,1993.0,False,4.0,2,1.0,None,1375000,4410,2462,1171 Stoney Creek Dr,['Dougherty Valley'],San Ramon,Contra Costa,CA,94582
O1388807964,single_family,2007.0,False,4.0,4,,3,1730000,6541,2877,323 Chiltern Ct,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O1766661204,single_family,2004.0,False,4.0,3,,2,1530000,6980,2408,3066 Silva Way,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2395247869,condo,1973.0,False,2.0,1,1.0,1,640000,760,1102,2709 Bollinger Canyon Rd,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O1034725231,condo,1989.0,False,3.0,2,1.0,2,1151000,3800,2097,2053 Echo Pl,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O1033389893,condo,1988.0,False,3.0,2,1.0,2,1210000,3000,2097,66 Shasta Ct,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O1627551109,single_family,2003.0,False,5.0,4,,None,1850000,5514,3472,106 Bandol Ct,"['Windemere', 'Dougherty Valley']",San Ramon,Contra Costa,CA,94582
O2476636686,single_family,1986.0,False,4.0,3,,3,2000000,11934,2776,2638 Derby Dr,['Twin Creeks'],San Ramon,Contra Costa,CA,94583
O1013489880,condo,1989.0,False,3.0,2,1.0,2,1300000,7200,2162,3051 Tahoe Pl,"['Dougherty Hills', 'Canyon Lakes']",San Ramon,Contra Costa,CA,94582
O2536489671,single_family,2003.0,False,4.0,3,,3,1908888,6914,3360,109 Bandol Ct,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O2746702971,single_family,1979.0,False,4.0,3,,None,1350000,10830,3367,38 Ascot Ct,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2463772079,single_family,2007.0,False,4.0,3,1.0,None,1159000,2398,2475,3328 Chartwell St,['Crow Canyon'],San Ramon,Contra Costa,CA,94583
O2582658293,condo,1971.0,False,2.0,1,,None,415000,None,952,9085 Alcosta Blvd Apt 316,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O1879653988,single_family,2005.0,False,4.0,3,,2,1710079,4710,3175,2182 Mornington Ln,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
O1740718850,condo,1988.0,False,2.0,2,,1,638000,1079,1079,235 Copper Ridge Rd,"['Dougherty Hills', 'Canyon Lakes South']",San Ramon,Contra Costa,CA,94582
O1758007647,single_family,2016.0,False,4.0,4,,2,1525000,2585,2339,5057 Rowan Dr,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O1117801654,single_family,2004.0,False,5.0,4,1.0,3,2670000,12100,4662,551 Kingsbridge Ct,['Norris Canyon Estates'],San Ramon,Contra Costa,CA,94583
O2579229826,condo,1971.0,False,2.0,1,,None,415000,1084,1039,9085 Alcosta Blvd Apt 372,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O1799226380,condo,1988.0,False,2.0,2,,1,632000,None,1079,390 S Overlook Dr,"['Dougherty Hills', 'Canyon Lakes South']",San Ramon,Contra Costa,CA,94582
O2730902212,single_family,1979.0,False,4.0,3,,3,1380000,10500,2682,201 Oakham Ct,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2678021839,single_family,1969.0,False,3.0,2,,2,1220000,7000,1153,2866 Calais Dr,['Southern San Ramon'],San Ramon,Contra Costa,CA,94583
O2971640201,single_family,1989.0,False,4.0,3,,3,1600000,7140,2824,2161 Canyon Crest Ave,['Dougherty Hills'],San Ramon,Contra Costa,CA,94582
O1093237191,single_family,2014.0,False,4.0,2,1.0,None,1140000,2505,1732,2034 Tarragon Rose Ct,"['Dougherty Valley', 'Gale Ranch']",San Ramon,Contra Costa,CA,94582
O2862152708,condo,2007.0,False,4.0,3,,2,1131000,None,2479,6259 Byron Ln,"['Dougherty Valley', 'Windemere']",San Ramon,Contra Costa,CA,94582
