city_name,city_url,neighborhood_name,neighborhood_url,neighborhood_tags
alamo,https://nextdoor.com/city/alamo--ca/,"['austinlane', 'bryanmeadow', 'cervatocircle', 'hagenoaks', 'jacksonvdj', 'livorna', 'roundhillcountryclub', 'stonecreekplace', 'stonevalleyca', 'westalamo', 'whitegate']","['https://nextdoor.com/neighborhood/austinlane--alamo--ca/', 'https://nextdoor.com/neighborhood/bryanmeadow--alamo--ca/', 'https://nextdoor.com/neighborhood/cervatocircle--alamo--ca/', 'https://nextdoor.com/neighborhood/hagenoaks--alamo--ca/', 'https://nextdoor.com/neighborhood/jacksonvdj--alamo--ca/', 'https://nextdoor.com/neighborhood/livorna--alamo--ca/', 'https://nextdoor.com/neighborhood/roundhillcountryclub--alamo--ca/', 'https://nextdoor.com/neighborhood/stonecreekplace--alamo--ca/', 'https://nextdoor.com/neighborhood/stonevalleyca--alamo--ca/', 'https://nextdoor.com/neighborhood/westalamo--alamo--ca/', 'https://nextdoor.com/neighborhood/whitegate--alamo--ca/']","[['Neighbors', 'Privacy', 'Clean', 'Creek', 'Friendly', 'Safe', 'Beautiful', 'Charm', 'Community', 'Family Friendly'], ['Peaceful', 'Beautiful', 'Clean', 'Family Friendly', 'Dog Friendly', 'Safe', 'Secluded', 'Walkability', 'Well Maintained', 'Community'], ['Family Friendly', 'Community', 'Clean', 'Friendly', 'Neighbors', 'Peaceful', 'Quiet', 'Trails', 'Trees', 'Walkability'], ['Family Friendly', 'Hiking', 'Peaceful', 'Schools', 'Beautiful', 'Community', 'Neighbors', 'Quiet', 'Restaurants', 'Safe'], ['Family Friendly', 'Safe', 'Dog Friendly', 'Walkability', 'Welcoming', 'Convenient', 'Neighbors', 'Pleasant', 'Quiet', 'Atmosphere'], ['Family Friendly', 'Peaceful', 'Beautiful', 'Safe', 'Clean', 'Neighbors', 'Dog Friendly', 'Friendly', 'Quiet', 'Walkability'], ['Beautiful', 'Dog Friendly', 'Well Maintained', 'Peaceful', 'Friendly', 'Family Friendly', 'Neighbors', 'Safe', 'Walkability', 'Quiet'], ['Beautiful', 'Safe', 'Clean', 'Friendly', 'Peaceful', 'Quiet', 'Family Friendly', 'Well Maintained', 'Nature', 'Pleasant'], ['Clean', 'Beautiful', 'Family Friendly', 'Peaceful', 'Safe', 'Dog Friendly', 'Friendly', 'Trees', 'Community', 'Neighbors'], ['Peaceful', 'Beautiful', 'Family Friendly', 'Walkability', 'Clean', 'Dog Friendly', 'Safe', 'Trees', 'Walking', 'Freeway Access'], ['Family Friendly', 'Peaceful', 'Quiet', 'Safe', 'Well Maintained', 'Clean', 'Friendly', 'Hills', 'Trees', 'Beautiful']]"
albany,https://nextdoor.com/city/albany--ca/,"['', 'albanyterrace', 'dartmouth', 'eastshore', 'eastwashington', 'garfieldalbany', 'albanyhillside', 'lowersolano', 'nomar', 'oceanview', 'sangabrieltriangle', 'solanohill', 'thousandoaksca']","['https://nextdoor.com/neighborhood/950blockventura--albany--ca/', 'https://nextdoor.com/neighborhood/albanyterrace--albany--ca/', 'https://nextdoor.com/neighborhood/dartmouth--albany--ca/', 'https://nextdoor.com/neighborhood/eastshore--albany--ca/', 'https://nextdoor.com/neighborhood/eastwashington--albany--ca/', 'https://nextdoor.com/neighborhood/garfieldalbany--albany--ca/', 'https://nextdoor.com/neighborhood/albanyhillside--albany--ca/', 'https://nextdoor.com/neighborhood/lowersolano--albany--ca/', 'https://nextdoor.com/neighborhood/nomar--albany--ca/', 'https://nextdoor.com/neighborhood/oceanview--albany--ca/', 'https://nextdoor.com/neighborhood/sangabrieltriangle--albany--ca/', 'https://nextdoor.com/neighborhood/solanohill--albany--ca/', 'https://nextdoor.com/neighborhood/thousandoaksca--albany--ca/']","[['Quiet', 'Safe', 'Beautiful', 'Community', 'Family Friendly', 'Kids', 'Neighbors', 'Peaceful', 'Security', 'Small'], ['Walkability', 'Family Friendly', 'Walking', 'Community', 'Friendly', 'Neighbors', 'Dog Friendly', 'Food', 'Peaceful', 'Restaurants'], ['Walkability', 'Family Friendly', 'Restaurants', 'Neighbors', 'Parks', 'Safe', 'Walking', 'Friendly', 'Peaceful', 'Schools'], ['Family Friendly', 'Friendly', 'Restaurants', 'Bay', 'Diversity', 'Safe', 'Schools', 'Walkability', 'Community', 'Food'], ['Walkability', 'Community', 'Family Friendly', 'Safe', 'Neighbors', 'Restaurants', 'Food', 'Walking', 'Friendly', 'Kids'], ['Walkability', 'Friendly', 'Safe', 'Peaceful', 'Walking', 'Family Friendly', 'Restaurants', 'Community', 'Schools', 'Convenient'], ['Walkability', 'Diversity', 'Family Friendly', 'Peaceful', 'Walking', 'Bay', 'Safe', 'Convenient', 'Friendly', 'Neighbors'], ['Walkability', 'Community', 'Restaurants', 'Walking', 'Dog Friendly', 'Family Friendly', 'Food', 'Neighbors', 'Convenient', 'Welcoming'], ['Walkability', 'Family Friendly', 'Food', 'Walking', 'Restaurants', 'Weather', 'Neighbors', 'Peaceful', 'Safe', 'Clean'], ['Family Friendly', 'Beautiful', 'Clean', 'Atmosphere', 'Bay', 'Community', 'Food', 'Transportation', 'Diversity', 'Dog Friendly'], ['Convenient', 'Walkability', 'Community', 'Friendly', 'Walking', 'Clean', 'Food', 'Neighbors', 'Peaceful', 'Pleasant'], ['Walkability', 'Family Friendly', 'Diversity', 'Peaceful', 'Restaurants', 'Food', 'Kids', 'Bay', 'Friendly', 'Neighbors'], ['Family Friendly', 'Walkability', 'Clean', 'Restaurants', 'Walking', 'Kids', 'Neighbors', 'Peaceful', 'Quiet', 'Safe']]"
albion,https://nextdoor.com/city/albion--ca/,['albionlittleriver'],['https://nextdoor.com/neighborhood/albionlittleriver--albion--ca/'],"[['Beautiful', 'Peaceful', 'Community', 'Atmosphere', 'Quiet', 'Nature', 'Neighbors', 'Rural', 'Woods', 'Safe']]"
alderpoint,https://nextdoor.com/city/alderpoint--ca/,[],[],[]
alhambra,https://nextdoor.com/city/alhambra--ca/,"['airporttract', 'alhambra', 'almansorpark', 'atlanticgarfieldmain', 'beantract', 'birch', 'carpenternathansontracts', 'eastbeaconst', 'eastshorb', 'ebaystatestreet', 'elmst', 'emerypark', 'ethelpark', 'frontsmarguerita', 'granadaparkalhambra', 'irving', 'lmst', 'lindaraxapark', 'mayfairpark', 'midwicktract', 'oliveavenue', 'storypark', 'wcsr', 'westramona']","['https://nextdoor.com/neighborhood/airporttract--alhambra--ca/', 'https://nextdoor.com/neighborhood/alhambra--alhambra--ca/', 'https://nextdoor.com/neighborhood/almansorpark--alhambra--ca/', 'https://nextdoor.com/neighborhood/atlanticgarfieldmain--alhambra--ca/', 'https://nextdoor.com/neighborhood/beantract--alhambra--ca/', 'https://nextdoor.com/neighborhood/birch--alhambra--ca/', 'https://nextdoor.com/neighborhood/carpenternathansontracts--alhambra--ca/', 'https://nextdoor.com/neighborhood/eastbeaconst--alhambra--ca/', 'https://nextdoor.com/neighborhood/eastshorb--alhambra--ca/', 'https://nextdoor.com/neighborhood/ebaystatestreet--alhambra--ca/', 'https://nextdoor.com/neighborhood/elmst--alhambra--ca/', 'https://nextdoor.com/neighborhood/emerypark--alhambra--ca/', 'https://nextdoor.com/neighborhood/ethelpark--alhambra--ca/', 'https://nextdoor.com/neighborhood/frontsmarguerita--alhambra--ca/', 'https://nextdoor.com/neighborhood/granadaparkalhambra--alhambra--ca/', 'https://nextdoor.com/neighborhood/irving--alhambra--ca/', 'https://nextdoor.com/neighborhood/lmst--alhambra--ca/', 'https://nextdoor.com/neighborhood/lindaraxapark--alhambra--ca/', 'https://nextdoor.com/neighborhood/mayfairpark--alhambra--ca/', 'https://nextdoor.com/neighborhood/midwicktract--alhambra--ca/', 'https://nextdoor.com/neighborhood/oliveavenue--alhambra--ca/', 'https://nextdoor.com/neighborhood/storypark--alhambra--ca/', 'https://nextdoor.com/neighborhood/wcsr--alhambra--ca/', 'https://nextdoor.com/neighborhood/westramona--alhambra--ca/']","[['Quiet', 'Dog Friendly', 'Neighbors', 'Peaceful', 'Walkability', 'Walking', 'Convenient', 'Diversity', 'Food', 'Friendly'], ['Food', 'Friendly', 'Walkability', 'Well Maintained', 'Atmosphere', 'Community', 'Convenient', 'Diversity', 'Events', 'Family Friendly'], ['Parks', 'Safe', 'Clean', 'Community', 'Family Friendly', 'Walking', 'Food', 'Peaceful', 'Restaurants', 'Walkability'], ['Food', 'Restaurants', 'Walkability', 'Peaceful', 'Quiet', 'Safe', 'Shopping', 'Walking', 'Parks', 'Location'], ['Peaceful', 'Family Friendly', 'Food', 'Restaurants', 'Parks', 'Well Maintained', 'Friendly', 'Pleasant', 'Quiet', 'Walkability'], ['Parks', 'Walkability', 'Dog Friendly', 'Peaceful', 'Trees', 'Atmosphere', 'Diversity', 'Family Friendly', 'Food', 'Nice'], ['Food', 'Clean', 'Dog Friendly', 'Freeway Access', 'Friendly', 'Peaceful', 'Restaurants', 'Family Friendly', 'Parks', 'Shopping'], ['Parks', 'Schools', 'Walking', 'Dog Friendly', 'Freeway Access', 'Friendly', 'Peaceful', 'Quiet', 'Restaurants', 'Shopping'], ['Beautiful', 'Dog Friendly', 'Friendly', 'Houses'], ['Restaurants', 'Dog Friendly', 'Food', 'Safe', 'Shopping', 'Stores', 'Events', 'Family Friendly', 'Location', 'Peaceful'], ['Dog Friendly', 'Neighbors', 'Beautiful', 'Family Friendly', 'Food', 'Freeway Access', 'Friendly', 'Location', 'Peaceful', 'Pleasant'], ['Family Friendly', 'Neighbors', 'Walking', 'Dog Friendly', 'Friendly', 'Peaceful', 'Clean', 'Trees', 'Beautiful', 'Houses'], ['Quiet', 'Safe', 'Charm', 'Dog Friendly', 'Family Friendly', 'Restaurants', 'Food', 'Historic', 'Peaceful', 'Pleasant'], ['Family Friendly', 'Walking', 'Diversity', 'Food', 'Freeway Access', 'Restaurants', 'Community', 'Dog Friendly', 'Neighbors', 'Welcoming'], ['Parks', 'Neighbors', 'Clean', 'Community', 'Food', 'Peaceful', 'Atmosphere', 'Convenient', 'Dog Friendly', 'Freeway Access'], ['Walkability', 'Convenient', 'Friendly', 'Houses', 'Peaceful', 'Pleasant', 'Safe', 'Beautiful', 'Clean', 'Diversity'], ['Quiet', 'Walkability', 'Historic', 'Parks', 'Peaceful', 'Walking', 'Clean', 'Restaurants', 'Safe', 'Trees'], ['Safe', 'Peaceful', 'Quiet', 'Clean', 'Neighbors', 'Family Friendly', 'Walkability', 'Well Maintained', 'Pleasant', 'Beautiful'], ['Food', 'Location', 'Parks', 'Quiet', 'Restaurants', 'Beautiful', 'Clean', 'Convenient', 'Freeway Access', 'Friendly'], ['Freeway Access', 'Parks', 'Family Friendly', 'Quiet', 'Walking', 'Clean', 'Peaceful', 'Food', 'Restaurants', 'Neighbors'], ['Food', 'Dog Friendly', 'Restaurants', 'Parks', 'Clean', 'Family Friendly', 'Friendly', 'Quiet', 'Safe', 'Walking'], ['Restaurants', 'Walking', 'Food', 'Walkability', 'Stores', 'Parks', 'Beautiful', 'Clean', 'Family Friendly', 'Friendly'], ['Food', 'Parks', 'Quiet', 'Walking', 'Dog Friendly', 'Peaceful', 'Restaurants', 'Safe', 'Family Friendly', 'Friendly'], ['Freeway Access', 'Restaurants', 'Dog Friendly', 'Food', 'Peaceful', 'Convenient', 'Events', 'Parks', 'Schools', 'Walking']]"
aliso-viejo,https://nextdoor.com/city/aliso-viejo--ca/,"['alicanteca', 'alisoviejo', 'alisowoodcanyonca', 'applause', 'avanimalhospital', 'californiareflections', 'californiasummit', 'camdenpark', 'cantora', 'canyonvillas', 'capevictoria', 'glenwood', 'heatherridgeav', 'lagunaaudubon', 'leonsca', 'montelenaalisoviejo', 'morningside', 'moultonpkwy', 'pacificgroveoakgrove', 'pacificridge', 'provencedalisoca', 'robinridgeca', 'seacliffcourts', 'seacoveplace', 'seacrestvillas', 'seagatecolonyalisoviejo', 'seawaycollection', 'seawindridge', 'stmoritz', 'sttropezalisoviejo', 'thehamptonsalisoviejo', 'theislandsca', 'thevillasca', 'towncenterca', 'villassouth', 'vistabella', 'vistapacparkway', 'windflowerca', 'windsongca', 'windwards']","['https://nextdoor.com/neighborhood/alicanteca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/alisoviejo--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/alisowoodcanyonca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/applause--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/avanimalhospital--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/californiareflections--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/californiasummit--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/camdenpark--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/cantora--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/canyonvillas--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/capevictoria--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/glenwood--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/heatherridgeav--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/lagunaaudubon--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/leonsca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/montelenaalisoviejo--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/morningside--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/moultonpkwy--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/pacificgroveoakgrove--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/pacificridge--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/provencedalisoca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/robinridgeca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/seacliffcourts--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/seacoveplace--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/seacrestvillas--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/seagatecolonyalisoviejo--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/seawaycollection--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/seawindridge--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/stmoritz--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/sttropezalisoviejo--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/thehamptonsalisoviejo--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/theislandsca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/thevillasca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/towncenterca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/villassouth--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/vistabella--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/vistapacparkway--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/windflowerca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/windsongca--aliso-viejo--ca/', 'https://nextdoor.com/neighborhood/windwards--aliso-viejo--ca/']","[['Peaceful', 'Safe', 'Walking', 'Dog Friendly', 'Family Friendly', 'Friendly', 'Beautiful', 'Clean', 'Food', 'Hiking'], ['Family Friendly', 'Dog Friendly', 'Friendly', 'Parks', 'Well Maintained', 'Beach', 'Restaurants', 'Safe', 'Weather', 'Clean'], ['Family Friendly', 'Safe', 'Clean', 'Walking', 'Well Maintained', 'Dog Friendly', 'Beautiful', 'Friendly', 'Neighbors', 'Parks'], ['Clean', 'Walkability', 'Walking', 'Dog Friendly', 'Parks', 'Well Maintained', 'Food', 'Restaurants', 'Shopping', 'Atmosphere'], ['Community', 'Kids', 'Large', 'Neighbors', 'Open', 'Peaceful', 'Safe', 'Welcoming'], ['Family Friendly', 'Walking', 'Beautiful', 'Peaceful', 'Safe', 'Clean', 'Shopping', 'Community', 'Dog Friendly', 'Food'], ['Family Friendly', 'Beautiful', 'Quiet', 'Safe', 'Peaceful', 'Dog Friendly', 'Clean', 'Friendly', 'Hills', 'Kids'], ['Clean', 'Family Friendly', 'Well Maintained', 'Community', 'Friendly', 'Neighbors', 'Nice', 'Peaceful', 'Pleasant', 'Quiet'], ['Restaurants', 'Walking', 'Dog Friendly', 'Freeway Access', 'Parks', 'Community', 'Family Friendly', 'Food', 'Hiking', 'Peaceful'], ['Dog Friendly', 'Safe', 'Beautiful', 'Neighbors', 'Clean', 'Family Friendly', 'Peaceful', 'Community', 'Welcoming', 'Well Maintained'], ['Safe', 'Clean', 'Well Maintained', 'Community', 'Dog Friendly', 'Family Friendly', 'Neighbors', 'Beautiful', 'Diversity', 'Gated'], ['Family Friendly', 'Beautiful', 'Clean', 'Well Maintained', 'Community', 'Neighbors', 'Friendly', 'Safe', 'Dog Friendly', 'Peaceful'], ['Dog Friendly', 'Peaceful', 'Restaurants', 'Family Friendly', 'Food', 'Neighbors', 'Parks', 'Shopping', 'Walkability', 'Clean'], ['Family Friendly', 'Neighbors', 'Friendly', 'Beautiful', 'Clean', 'Community', 'Dog Friendly', 'Location', 'Schools', 'Welcoming'], ['Architecture', 'Bay', 'Beautiful', 'Charm', 'Food', 'Green', 'Hills', 'Historic', 'Parks', 'Restaurants'], ['Dog Friendly', 'Gated', 'Beautiful', 'Peaceful', 'Pleasant', 'Restaurants', 'Walking', 'Beach', 'Clean', 'Convenient'], ['Beautiful', 'Dog Friendly', 'Walkability', 'Friendly', 'Family Friendly', 'Restaurants', 'Clean', 'Safe', 'Walking', 'Convenient'], ['Peaceful', 'Neighbors', 'Family Friendly', 'Safe', 'Well Maintained', 'Clean', 'Dog Friendly', 'Quiet', 'Friendly', 'Location'], ['Safe', 'Family Friendly', 'Dog Friendly', 'Peaceful', 'Friendly', 'Quiet', 'Community', 'Neighbors', 'Clean', 'Kids'], ['Family Friendly', 'Beautiful', 'Clean', 'Friendly', 'Safe', 'Dog Friendly', 'Walking', 'Community', 'Parks', 'Peaceful'], ['Dog Friendly', 'Beautiful', 'Clean', 'Peaceful', 'Quiet', 'Friendly', 'Family Friendly', 'Welcoming', 'Atmosphere', 'Birds'], ['Beautiful', 'Neighbors', 'Atmosphere', 'Community', 'Family Friendly', 'Landscaping', 'Safe', 'Charm', 'Gated', 'Green'], ['Family Friendly', 'Clean', 'Dog Friendly', 'Friendly', 'Peaceful', 'Safe', 'Well Maintained', 'Atmosphere', 'Community', 'Neighbors'], ['Trees', 'Dog Friendly', 'Safe', 'Clean', 'Well Maintained', 'Beautiful', 'Green', 'Peaceful', 'Birds', 'Convenient'], ['Peaceful', 'Walking', 'Beautiful', 'Birds', 'Clean', 'Friendly', 'Neighbors', 'Parks', 'Quiet', 'Running'], ['Peaceful', 'Dog Friendly', 'Family Friendly', 'Safe', 'Friendly', 'Clean', 'Hiking', 'Trails', 'Walking', 'Community'], ['Family Friendly', 'Friendly', 'Peaceful', 'Walking', 'Trails', 'Quiet', 'Birds', 'Clean', 'Neighbors', 'Parks'], ['Friendly', 'Beautiful', 'Neighbors', 'Safe', 'Trees', 'Well Maintained', 'Atmosphere', 'Birds', 'Community', 'Diversity'], ['Restaurants', 'Safe', 'Shopping', 'Clean', 'Family Friendly', 'Convenient', 'Friendly', 'Freeway Access', 'Beautiful', 'Community'], ['Safe', 'Beautiful', 'Clean', 'Convenient', 'Location', 'Neighbors', 'Restaurants', 'Birds', 'Community', 'Friendly'], ['Convenient', 'Parks', 'Restaurants', 'Neighbors', 'Nice', 'Charm', 'Dog Friendly', 'Family Friendly', 'Kids', 'Peaceful'], ['Welcoming', 'Neighbors', 'Safe', 'Beautiful', 'Clean', 'Community', 'Family Friendly', 'Friendly', 'Peaceful', 'Quiet'], ['Friendly', 'Walking', 'Dog Friendly', 'Parks', 'Peaceful', 'Safe', 'Clean', 'Food', 'Hills', 'Location'], ['Clean', 'Safe', 'Beautiful', 'Walkability', 'Well Maintained', 'Restaurants', 'Convenient', 'Family Friendly', 'Dog Friendly', 'Food'], ['Community', 'Peaceful', 'Weather'], ['Parks', 'Restaurants', 'Dog Friendly', 'Nature', 'Walking', 'Food', 'Green', 'Hiking', 'Peaceful', 'Quiet'], ['Family Friendly', 'Friendly', 'Dog Friendly', 'Peaceful', 'Safe', 'Well Maintained', 'Clean', 'Walkability', 'Quiet', 'Neighbors'], ['Peaceful', 'Gated', 'Restaurants', 'Walkability', 'Walking', 'Clean', 'Family Friendly', 'Food', 'Safe', 'Shopping'], ['Family Friendly', 'Peaceful', 'Clean', 'Safe', 'Well Maintained', 'Parks', 'Walking', 'Pleasant', 'Beautiful', 'Atmosphere'], ['Clean', 'Convenient', 'Freeway Access', 'Ocean', 'Walking', 'Friendly', 'Proximity', 'Quiet', 'Safe', 'Well Maintained']]"
alleghany,https://nextdoor.com/city/alleghany--ca/,[],[],[]
alpaugh,https://nextdoor.com/city/alpaugh--ca/,[],[],[]
alpine,https://nextdoor.com/city/alpine--ca/,"['alpinealpine', 'bigredtwistedoak', 'casaderoca', 'crownhills', 'deercreekca', 'harbisoncanyon', 'japatul', 'nancylee', 'oldstagecoach', 'paloverderanch', 'peutzvalley', 'skymesaranch', 'victoriacir', 'viejas']","['https://nextdoor.com/neighborhood/alpinealpine--alpine--ca/', 'https://nextdoor.com/neighborhood/bigredtwistedoak--alpine--ca/', 'https://nextdoor.com/neighborhood/casaderoca--alpine--ca/', 'https://nextdoor.com/neighborhood/crownhills--alpine--ca/', 'https://nextdoor.com/neighborhood/deercreekca--alpine--ca/', 'https://nextdoor.com/neighborhood/harbisoncanyon--alpine--ca/', 'https://nextdoor.com/neighborhood/japatul--alpine--ca/', 'https://nextdoor.com/neighborhood/nancylee--alpine--ca/', 'https://nextdoor.com/neighborhood/oldstagecoach--alpine--ca/', 'https://nextdoor.com/neighborhood/paloverderanch--alpine--ca/', 'https://nextdoor.com/neighborhood/peutzvalley--alpine--ca/', 'https://nextdoor.com/neighborhood/skymesaranch--alpine--ca/', 'https://nextdoor.com/neighborhood/victoriacir--alpine--ca/', 'https://nextdoor.com/neighborhood/viejas--alpine--ca/']","[['Beautiful', 'Hills', 'Nature', 'Open', 'Peaceful', 'Quiet', 'Scenery', 'Wildlife', 'Family Friendly', 'Neighbors'], ['Family Friendly', 'Peaceful', 'Quiet', 'Clean', 'Dog Friendly', 'Friendly', 'Privacy', 'Safe', 'Secluded', 'Security'], ['Dog Friendly', 'Family Friendly', 'Hiking', 'Peaceful', 'Pleasant', 'Rural', 'Scenery', 'Wildlife', 'Beautiful', 'Charm'], ['Peaceful', 'Safe', 'Well Maintained', 'Clean', 'Quiet', 'Beautiful', 'Family Friendly', 'Neighbors', 'Trees', 'Walking'], ['Safe', 'Clean', 'Dog Friendly', 'Family Friendly', 'Neighbors', 'Community', 'Friendly', 'Peaceful', 'Quiet', 'Atmosphere'], None, ['Rural', 'Nature', 'Peaceful', 'Privacy', 'Beautiful', 'Birds', 'Family Friendly', 'Freeway Access', 'Quiet', 'Scenery'], ['Clean', 'Dog Friendly', 'Historic', 'Large', 'Nature', 'Quaint', 'Quiet', 'Safe'], ['Family Friendly', 'Quiet', 'Beautiful', 'Clean', 'Community', 'Neighbors', 'Peaceful', 'Safe', 'Dog Friendly', 'Friendly'], None, ['Wildlife', 'Privacy', 'Scenery', 'Nature', 'Peaceful', 'Rural', 'Trails', 'Beautiful', 'Hiking', 'Hills'], ['Beautiful', 'Clean', 'Friendly', 'Nature', 'Neighbors', 'Peaceful', 'Atmosphere', 'Family Friendly', 'Privacy', 'Quiet'], None, ['Beautiful', 'Nature', 'Neighbors', 'Quiet', 'Rural', 'Small', 'Welcoming', 'Wildlife']]"
alpine-meadows,https://nextdoor.com/city/alpine-meadows--ca/,"['alpinecondos', 'bearcreekca', 'resortatsquawcreek']","['https://nextdoor.com/neighborhood/alpinecondos--alpine-meadows--ca/', 'https://nextdoor.com/neighborhood/bearcreekca1--alpine-meadows--ca/', 'https://nextdoor.com/neighborhood/resortatsquawcreek--alpine-meadows--ca/']","[['Atmosphere', 'Beautiful', 'Dog Friendly', 'Family Friendly', 'Nature', 'Neighbors', 'Scenery', 'Secluded', 'Trees', 'Wildlife'], ['Beautiful', 'Quiet', 'Peaceful', 'Walkability', 'Woods', 'Atmosphere', 'Family Friendly', 'Friendly', 'Hiking', 'Hills'], ['Dog Friendly', 'Clean', 'Atmosphere', 'Beautiful', 'Proximity', 'Surroundings', 'Well Maintained', 'Community', 'Convenient', 'Creek']]"
alta,https://nextdoor.com/city/alta--ca/,['kearsargemillrd'],['https://nextdoor.com/neighborhood/kearsargemillrd--alta--ca/'],"[['Beautiful', 'Birds', 'Nature', 'Peaceful', 'Quiet', 'Rural', 'Safe', 'Small', 'Trees', 'Weather']]"
